gender,SeniorCitizen,Partner,Dependents,tenure (months true),PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MonthlyContract,1yContract,2yContract,PaperlessBilling,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check,MonthlyCharges,TotalCharges,Churn
0,1,1,0,30,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,50.4,1527.5,1
1,0,0,0,44,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,84.8,3862.55,1
0,0,1,1,47,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,107.35,5118.95,1
0,0,1,0,65,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,91.85,5940.85,1
0,0,0,0,24,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,49.55,1210.4,1
1,0,1,1,14,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,90.9,1259,1
1,0,1,1,25,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,89.15,2257.75,1
0,0,0,0,5,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,75.9,357.75,1
0,1,0,0,21,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,96.8,2030.3,1
0,0,1,0,47,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,83.35,4065,1
0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,69.75,69.75,1
0,1,1,0,57,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,95.25,5427.05,1
1,0,0,0,6,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,98.15,567.45,1
0,1,1,0,69,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,108.4,7318.2,1
0,0,1,0,17,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,70.4,1214.05,1
1,1,0,0,56,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,104.75,5510.65,1
0,1,1,0,32,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,106.35,3520.75,1
1,0,0,0,57,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,112.95,6465,1
0,0,0,1,38,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,99.25,3777.15,1
1,0,0,0,8,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,103.35,847.3,1
0,1,1,0,59,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,93.85,5574.75,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,69.5,69.5,1
1,0,0,0,8,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,80.1,679.3,1
0,0,0,0,25,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25.3,676.35,1
0,1,0,0,39,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,95.65,3759.05,1
0,0,1,1,6,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,44.6,260.8,1
0,0,0,0,52,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,105,5426.85,1
0,0,0,0,22,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,101.35,2317.1,1
1,0,1,1,28,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,90.1,2598.95,1
0,0,0,0,5,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,94.85,462.8,1
1,0,0,0,15,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.75,297.3,1
1,0,0,1,4,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,98.1,396.3,1
0,0,0,0,25,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,94.7,2362.1,1
1,1,1,1,47,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,70.55,3309.25,1
1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,73.5,73.5,1
1,0,1,1,20,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,105.85,2239.65,1
1,0,1,0,32,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,84.15,2585.95,1
1,0,0,0,4,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,68.65,261.25,1
0,0,0,0,3,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,105.35,323.25,1
1,0,0,0,4,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,76.65,333.6,1
0,1,1,0,17,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,81.5,1329.2,1
1,0,1,1,22,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,69.5,1498.2,1
1,0,1,0,54,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,106.55,5763.3,1
1,1,0,0,37,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,106.75,4056.75,1
1,0,0,0,4,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,77.95,305.55,1
0,1,1,0,51,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,93.8,4750.95,1
0,1,1,0,72,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,104.15,7689.95,1
1,0,0,0,26,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,88.8,2274.35,1
0,0,1,0,42,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,106.15,4512.7,1
1,0,1,1,9,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,85.35,754.65,1
0,0,1,0,70,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,109.5,7534.65,1
0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,74.6,74.6,1
1,0,0,1,46,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,105.2,4822.85,1
1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,70.2,115.95,1
1,0,0,0,12,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,100.15,1164.3,1
1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.95,85.5,1
1,0,1,1,50,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,84.4,4116.15,1
0,0,1,1,19,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,100,1888.65,1
0,0,1,0,54,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,109.75,6110.2,1
1,0,1,1,57,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,70.1,3913.3,1
1,0,1,0,58,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,109.45,6144.55,1
1,0,1,1,21,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,74.05,1565.7,1
0,0,0,0,3,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,101.55,298.35,1
1,0,0,0,6,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,93.55,536.4,1
0,0,1,0,16,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,73.85,1284.2,1
0,0,0,1,28,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,74.9,2068.55,1
0,0,0,0,4,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,74.8,321.9,1
0,0,1,1,22,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,67.5,1544.05,1
1,0,0,0,63,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,99.9,6137,1
0,1,1,0,5,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,79.9,343.95,1
1,0,0,0,6,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,50.8,288.05,1
0,1,0,0,2,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,66.4,94.55,1
1,0,1,0,2,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,79.7,165,1
0,0,1,1,55,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,57.55,3046.4,1
0,0,0,0,12,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,81.7,858.6,1
0,1,1,0,41,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,83.75,3273.55,1
0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.95,19.95,1
0,0,1,1,9,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,79.35,661.25,1
1,0,0,0,10,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,80.05,830.7,1
0,0,1,0,72,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,117.8,8684.8,1
0,0,1,0,3,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,79.65,251.75,1
0,0,1,1,65,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,74.8,4820.15,1
1,0,0,1,2,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,94.2,193.8,1
0,0,0,0,69,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,104.05,7262,1
1,1,1,0,56,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,100.65,5688.05,1
1,1,1,0,66,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,80.55,5265.1,1
1,0,1,0,53,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.8,1021.8,1
0,0,0,0,38,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,70.45,2597.6,1
0,0,0,1,53,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.75,1052.35,1
1,0,0,1,4,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,84.05,333.55,1
1,0,0,0,30,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,85.35,2530.4,1
1,0,0,0,26,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,74.95,1834.95,1
1,0,0,0,7,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,75.1,552.95,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,20.2,20.2,1
0,0,0,0,67,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,118.35,7804.15,1
1,0,1,1,2,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,73.55,145.4,1
1,0,1,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.15,156.25,1
0,0,1,1,52,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,96.25,4990.25,1
0,0,0,0,69,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,104.7,7220.35,1
1,0,1,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.5,146.3,1
1,0,0,0,6,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,49.65,267.35,1
1,0,1,1,49,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,107.95,5293.2,1
1,0,0,0,54,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,103.95,5639.05,1
0,0,0,0,53,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,85.45,4517.25,1
1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,44.35,44.35,1
0,1,1,0,16,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,71.8,1167.8,1
1,0,1,1,70,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,93.9,6579.05,1
0,0,1,0,11,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,80.5,896.9,1
0,1,0,0,22,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,90.5,1910.6,1
0,0,1,1,7,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,69.95,529.5,1
0,0,1,0,29,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,80.15,2265.25,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,20.2,20.2,1
0,1,0,0,6,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,85.15,503.6,1
1,1,1,0,27,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,104.3,2867.75,1
1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,79.35,79.35,1
1,0,0,0,9,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,90.8,809.75,1
1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,70,153.05,1
0,0,1,1,5,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,25.9,135,1
0,0,0,0,24,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,55.65,1400.55,1
1,1,0,0,47,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,85.2,3969.35,1
0,0,1,0,12,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,80.85,866.45,1
1,0,1,1,70,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,114.2,7723.9,1
1,0,1,1,36,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,97.35,3457.9,1
1,1,1,0,29,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,99.05,2952.85,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,44.9,44.9,1
1,1,0,0,11,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,95.15,997.65,1
0,0,0,0,4,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,72.2,305.55,1
0,0,1,0,42,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,95.25,3959.35,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46.05,80.35,1
1,0,1,0,71,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,93.7,6585.35,1
1,0,0,0,9,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,77.65,714.15,1
1,0,1,0,30,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.65,655.85,1
1,1,1,0,38,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,74.95,2869.85,1
0,0,0,0,10,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,80.7,788.8,1
0,0,1,1,71,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,106,7723.7,1
0,0,0,0,69,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,106.5,7348.8,1
1,0,1,1,32,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,91.05,2954.5,1
1,0,1,0,5,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,67.95,350.3,1
1,0,1,1,58,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,93.4,5435.6,1
0,0,0,1,49,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,100.6,5069.65,1
0,0,0,0,35,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,102.35,3626.1,1
1,1,0,0,42,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,104.75,4323.45,1
1,1,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,79.75,159.4,1
0,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.25,327.45,1
0,0,1,1,15,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,74.9,1107.25,1
0,0,0,0,2,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,62.05,118.3,1
0,0,0,0,12,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,50.25,593.75,1
1,0,0,0,18,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,99.85,1776.95,1
1,0,1,0,9,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,91.75,865.8,1
1,0,0,0,37,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,101.9,3545.35,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,69.7,69.7,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,45.1,45.1,1
1,0,0,0,41,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,70.25,2868.05,1
0,0,1,1,70,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,98.3,6859.5,1
1,0,0,0,48,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,107.4,5121.3,1
1,1,0,0,22,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,74.4,1692.6,1
1,1,1,0,18,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,99.75,1836.25,1
1,0,0,0,8,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,95.65,778.1,1
1,0,1,1,41,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,66.5,2728.6,1
1,0,0,0,9,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,44.2,403.35,1
0,0,0,1,62,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,56.15,3487.95,0
0,0,0,1,71,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,106.7,7382.25,0
0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.8,202.25,0
1,0,0,0,30,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,55.3,1530.6,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.2,20.2,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,45.25,45.25,0
1,0,1,1,72,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,99.9,7251.7,0
0,0,0,0,60,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,89.9,5450.7,0
1,0,1,1,50,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.15,930.9,0
0,1,1,1,64,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,111.6,7099,0
0,0,1,1,62,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,24.25,1424.6,0
1,0,0,1,3,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,64.5,177.4,0
1,0,0,0,42,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,103.8,4327.5,0
1,0,1,0,49,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20.15,973.35,0
1,0,1,0,35,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,62.15,2215.45,0
1,0,1,1,48,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.65,1057,0
0,0,1,1,30,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,82.05,2570.2,0
0,0,0,0,72,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,100.9,7459.05,0
0,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21,1107.2,0
0,0,0,0,38,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,95,3605.6,0
0,0,1,0,72,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,23.55,1723.95,0
0,0,0,0,67,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,50.55,3260.1,0
1,0,0,0,23,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,75,1778.5,0
1,0,1,0,61,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,101.05,5971.25,0
0,1,1,0,71,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,23.95,1756.2,0
1,0,1,1,14,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,80.9,1152.8,0
1,0,0,0,22,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,84.15,1821.95,0
0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25.7,251.6,0
0,0,0,0,53,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,73.9,3958.25,0
0,0,1,0,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,89.05,6254.45,0
0,0,1,0,43,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,84.25,3539.25,0
1,0,0,0,32,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.55,654.55,0
1,0,1,1,15,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,105.35,1559.25,0
1,0,1,1,69,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.75,1375.4,0
0,0,1,1,24,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,24.1,587.4,0
0,0,1,1,72,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,112.25,8041.65,0
1,0,0,0,33,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,79.95,2684.85,0
0,0,1,1,65,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,84.2,5324.5,0
1,0,0,0,8,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,80,624.6,0
1,0,1,0,71,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.75,1836.9,0
1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,19.35,219.35,0
1,0,0,0,72,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,86.6,6350.5,0
0,0,0,0,72,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,109.2,7878.3,0
0,0,0,0,50,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.9,1195.25,0
0,1,1,0,21,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,64.95,1339.8,0
1,0,0,0,5,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,50.55,244.75,0
0,0,0,0,23,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,64.9,1509.8,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,19.25,19.25,0
1,1,0,0,32,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,54.65,1830.1,0
1,0,1,1,66,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,67.45,4508.65,0
1,0,1,0,70,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.45,1303.5,0
1,1,1,0,64,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,97,6430.9,0
1,0,0,0,41,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,98.8,3959.15,0
0,0,0,0,18,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,75.9,1373.05,0
0,0,1,0,23,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,59.95,1406,0
1,0,1,0,41,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,86.2,3339.05,0
0,0,0,0,48,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,108.1,5067.45,0
1,0,0,0,27,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,95.6,2595.25,0
0,1,1,0,27,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,84.8,2309.55,0
0,1,1,0,33,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,109.9,3694.7,0
1,0,0,0,32,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.75,624.15,0
1,0,1,0,68,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,55.9,3848.8,0
0,0,1,1,60,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,95.4,5812,0
1,0,1,0,46,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,24.45,1066.15,0
1,1,1,0,48,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,70.65,3545.05,0
1,0,1,1,16,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,73.25,1195.75,0
0,0,1,0,70,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,98.7,6858.9,0
1,0,0,0,7,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,69.85,515.45,0
1,1,1,0,55,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,51.65,2838.55,0
0,1,1,0,52,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,105.1,5376.4,0
0,0,0,0,18,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,75.6,1395.05,0
1,0,1,0,68,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,58.25,3975.7,0
0,0,1,0,36,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.85,720.05,0
0,0,1,0,35,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,89.85,3161.2,0
1,0,1,1,52,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,25.05,1270.25,0
0,0,1,1,72,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,105.5,7611.55,0
0,0,1,1,28,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,92.9,2768.35,0
1,0,1,1,30,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,80.8,2369.3,0
1,0,1,0,24,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,69.45,1614.05,0
0,1,1,0,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,116.05,8404.9,0
1,0,1,0,72,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,108.5,8003.8,0
0,0,0,0,72,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,88.6,6201.95,0
0,0,1,1,63,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,104.8,20.25,0
0,1,1,0,61,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,64.05,25.75,0
1,0,1,0,70,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.8,25.35,0
1,0,1,1,70,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,65.2,73.35,0
1,0,1,1,52,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,84.05,61.9,0
1,0,0,0,56,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,105.45,5916.95,0
0,0,1,1,55,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,85.5,4713.4,0
1,1,0,0,56,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,99.9,5706.3,0
1,0,1,0,63,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,81.55,5029.05,0
1,0,1,1,60,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,80.6,4946.7,0
1,0,1,1,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,113.1,8248.5,0
